point_code	grts_ranking	grts_ranking_draw	sac	legacy_site	type	polygon_id	phab	source	is_centroid	measurement_date	valid_sampling_unit	valid_refpoint	valid_type	x_coord	y_coord	select_prob	measured_valid_cycle1	measured_cycle1	selection_step1	source_bwk	jaar_kartering
1026898_1	1026898	1026898	1	0	2330_bu	300946_v2016	90	habitatmap 2020	1	NA	NA	NA	NA	237245.6	195502.1	0.869340658187866	0	0	1	147	2014
1027026_1	1027026	1027026	1	0	6230_hn	448878_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	230461.591973471	195790.113583292	0.591551840305328	0	0	0	167	2016
10270513_1	10270513	10270513	1	0	1330_da	517596_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	36029.591973471	205262.113583292	0.39990171790123	0	0	1	18z	2018
102706_1	102706	102706	1	0	9190	409142_v2020	90	habitatmap 2020	1	NA	NA	NA	NA	221693.591973471	183822.113583292	0.25641131401062	0	0	1	188	2018
10273666_1	10273666	10273666	1	0	6510_huk	647967_v2014	60	habitatmap 2020	1	NA	NA	NA	NA	252861.591973471	159278.113583292	0.263908922672272	0	0	1	044	2004
1027634_1	1027634	1027634	0	0	4030	627164_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	227261.591973471	179982.113583292	0.344279319047928	0	0	0	054	2005
10280897_1	10280897	10280897	0	0	6230	508067_v2020	75	habitatmap 2020	1	NA	NA	NA	NA	76637.591973471	204014.113583292	0.687132239341736	0	0	1	167	2016
10280897_1	10280897	10280897	0	0	6410_mo	508067_v2020	75	habitatmap 2020	1	NA	NA	NA	NA	76637.591973471	204014.113583292	0.687132239341736	0	0	1	167	2016
10281405_1	10281405	10281405	1	0	1330_da	625915_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	141501.591973471	225454.113583292	0.557382464408875	0	0	1	13z	2013
10286006_1	10286006	10286006	1	0	7140_oli	414182_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	217981.591973471	198222.113583292	0.398988425731659	0	0	1	1810	2018
10286710_1	10286710	10286710	1	0	7140_oli	637974_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	213693.591973471	204014.113583292	0.973855674266815	0	0	1	1911	2019
10293941_1	10293941	10293941	1	0	1330_hpr	511489_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	63997.591973471	219950.113583292	0.806469142436981	0	0	1	1512	2015
1029830_1	1029830	1029830	0	0	9120_qb	405195_v2020	20	habitatmap 2020	1	NA	NA	NA	NA	161277.591973471	185038.113583292	0.684371054172516	0	0	0	l	NA
1029865_1	1029865	1029865	0	0	91E0	141999_v2020	20	habitatmap 2020	1	NA	NA	NA	NA	137661.591973471	197070.113583292	0.259354710578918	0	0	0	ob	NA
10298802_1	10298802	10298802	0	0	6510_huk	439178_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	247293.591973471	162222.113583292	0.398642182350159	0	0	0	069	2006
10299118_1	10299118	10299118	0	0	4010	685042_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	204797.591973471	218798.113583292	0.403452545404434	0	0	0	97z	1997
10299505_1	10299505	10299505	0	0	2130_had	444760_v2016	30	habitatmap 2020	1	NA	NA	NA	NA	54077.591973471	216110.113583292	0.557691395282745	0	0	0	028	2002
1029977_1	1029977	1029977	0	0	9130_end	642377_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	117117.591973471	181006.113583292	0.486944168806076	0	0	0	044	2004
103_1	12545841	103	1	0	2170	561349_v2018	40	assessment/habitatmap 2020	1	17794	1	1	1	32381.6	203118.1	0	1	1	1	05l	2005
103030_1	103030	103030	1	0	4030	637878_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	216029.6	202606.1	0.859774470329285	0	0	1	1911	2019
1030321_1	1030321	1030321	0	0	2160	511555_v2020	70	assessment/habitatmap 2020	1	19263	1	1	1	28957.6	201390.1	0	1	1	1	05l	2005
10303665_1	10303665	10303665	0	0	2130_hd	398839_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	29469.591973471	200782.113583292	0.732237994670868	0	0	0	0610	2006
10304841_1	10304841	10304841	1	0	7140_mrd	511528_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	93117.591973471	217806.113583292	0.684243261814117	0	0	1	147	2014
10305_1	10305	10305	0	0	9120	496210_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	74941.591973471	201518.113583292	0.676016867160797	0	0	1	1610	2016
10305329_1	10305329	10305329	1	0	2170	590380_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	30717.6	202318.1	0.220842450857162	0	0	0	05l	2005
10305814_1	10305814	10305814	0	0	6230	597286_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	165405.591973471	189518.113583292	0.179539382457733	0	0	1	007	2000
10306422_1	10306422	10306422	1	0	91E0	550458_v2016	20	habitatmap 2020	1	NA	NA	NA	NA	209821.591973471	206798.113583292	0.768680334091187	0	0	0	1510	2015
10306582_1	10306582	10306582	1	0	91E0_sf	493441_v2018	50	habitatmap 2020	1	NA	NA	NA	NA	162269.6	200462.1	0.571255564689636	0	0	0	164	2016
103094_2	103094	103094	1	0	7140_meso	485062_v2018	20	assessment/habitatmap 2020	0	17059	1	1	1	213355.2	187661.1	0	1	1	1	159	2015
10310833_1	10310833	10310833	1	0	2190_overig	511719_v2020	60	habitatmap 2020	1	NA	NA	NA	NA	22653.6	198926.1	0.203721612691879	0	0	1	10	2010
103110_1	103110	103110	0	0	91E0_vn	618806_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	157149.591973471	181070.113583292	0.446609169244766	0	0	1	984	1998
10312834_1	10312834	10312834	1	0	9130_fm	448561_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	256061.591973471	162542.113583292	0.996655642986298	0	0	1	066	2006
10313269_1	10313269	10313269	1	0	1330_da	589256_v2014	90	habitatmap 2020	1	NA	NA	NA	NA	79965.591973471	228910.113583292	0.84811806678772	0	0	1	0210	2002
103134_1	103134	103134	1	0	9190	507926_v2018	50	habitatmap 2020	1	NA	NA	NA	NA	155997.591973471	234766.113583292	0.234304443001747	0	0	1	o	NA
1031510_1	1031510	1031510	0	0	9120_qb	621745_v2014	50	habitatmap 2020	1	NA	NA	NA	NA	181597.591973471	187246.113583292	0.558402061462402	0	0	0	078	2007
1031593_1	1031593	1031593	1	0	91E0_sf	645590_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	136669.6	198542.1	0.566462755203247	0	0	1	13l	2013
10317874_1	10317874	10317874	0	0	6410_mo	NA	NA	assessment	1	18081	1	1	1	219869.7	171981.5	0	1	1	1	NA	NA
10318722_1	10318722	10318722	1	0	6510_huk	562273_v2014	40	habitatmap 2020	1	NA	NA	NA	NA	253757.591973471	160238.113583292	0.963812410831451	0	0	0	065	2006
1031918_1	1031918	1031918	0	0	9120_qb	627324_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	207133.591973471	219694.113583292	0.267120748758316	0	0	1	97z	1997
10321713_1	10321713	10321713	0	0	2120	560873_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	30493.591973471	203726.113583292	0.818642735481262	0	0	1	049	2004
10321846_1	10321846	10321846	0	0	2330_dw	421381_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	218333.591973471	196014.113583292	0.861800312995911	0	0	0	196	2019
1032326_1	1032326	1032326	1	0	6230_hmo	301444_v2016	80	habitatmap 2020	1	NA	NA	NA	NA	179549.59	181966.11	0.231294855475426	0	0	1	1310	2013
10325641_1	10325641	10325641	0	0	91E0_sf	182525_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	111421.591973471	187726.113583292	0.271261841058731	0	0	1	13l	2013
10326069_1	10326069	10326069	1	0	2130_had	601206_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	75485.591973471	226286.113583292	0.803118765354156	0	0	0	026	2002
1032678_1	1032678	1032678	1	0	91E0_vn	533698_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	202909.591973471	171118.113583292	0.195382699370384	0	0	1	168	2016
10327026_1	10327026	10327026	0	0	6230_hn	380113_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	236797.591973471	183790.113583292	0.0423410423099995	0	0	1	0911	2009
10327217_2	25007281	10327217	1	0	2190_overig	562322_v2018	64	assessment/habitatmap 2020	1	18870	1	1	1	23101.7	198254.1	0	1	1	1	10	2010
10327249_1	10327249	10327249	0	0	6510_hua	173778_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	39645.591973471	185006.113583292	0.818842709064484	0	0	1	185	2018
10327710_1	10327710	10327710	0	0	4010	495384_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	179293.591973471	223790.113583292	0.0349151156842709	0	0	1	1611	2016
1033049_1	1033049	1033049	0	0	9130_end	635452_v2014	80	habitatmap 2020	1	NA	NA	NA	NA	113021.591973471	183982.113583292	0.188335865736008	0	0	1	024	2002
1033142_1	1033142	1033142	1	0	6230_hn	631372_v2020	80	habitatmap 2020	1	NA	NA	NA	NA	215965.591973471	201902.113583292	0.958550155162811	0	0	0	186	2018
103353_1	103353	103353	1	0	9130_end	570023_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	144925.591973471	154030.113583292	0.652920186519623	0	0	1	184	2018
10336214_1	10336214	10336214	1	0	7140_oli	632391_v2020	20	habitatmap 2020	1	NA	NA	NA	NA	185629.591973471	210382.113583292	0.587696194648743	0	0	0	189	2018
10336342_1	10336342	10336342	0	0	4010	603879_v2014	70	habitatmap 2020	1	NA	NA	NA	NA	179997.591973471	197230.113583292	0.800608038902283	0	0	0	078	2007
1033838_1	1033838	1033838	0	0	4030	475649_v2018	80	habitatmap 2020	1	NA	NA	NA	NA	198461.591973471	235182.113583292	0.198180988430977	0	0	1	149	2014
10338790_1	10338790	10338790	1	0	91E0	666622_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	202685.591973471	170734.113583292	0.149783939123154	0	0	1	108	2010
10339865_1	10339865	10339865	0	0	6510_hua	614173_v2014	50	habitatmap 2020	1	NA	NA	NA	NA	94301.591973471	169102.113583292	0.22014394402504	0	0	1	996	1999
1034070_1	1034070	1034070	0	0	91E0_vm	646183_v2014	70	habitatmap 2020	1	NA	NA	NA	NA	169533.591973471	190542.113583292	0.787813544273376	0	0	0	076	2007
1034206_1	1034206	1034206	0	0	4030	566732_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	155741.591973471	225582.113583292	0.108370013535023	0	0	1	01	2001
1034353_1	1034353	1034353	1	0	2130_hd	600292_v2014	95	habitatmap 2020	1	NA	NA	NA	NA	54397.6	217742.1	0.608296632766724	0	0	1	03l	2003
1034358_1	1034358	1034358	1	0	91E0_vo	536535_v2018	50	habitatmap 2020	1	NA	NA	NA	NA	205245.591973471	216974.113583292	0.575756549835205	0	0	0	178	2017
1034633_1	1034633	1034633	0	0	91E0	575543_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	107613.591973471	195054.113583292	0.125356361269951	0	0	1	028	2002
103478_1	103478	103478	0	0	9160	621497_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	196029.591973471	186190.113583292	0.116050198674202	0	0	1	048	2004
1034985_1	1034985	1034985	1	0	91E0_sf	513939_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	138685.6	200750.1	0.533096730709076	0	0	1	13l	2013
10350466_1	10350466	10350466	1	0	6510_huk	673823_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	258589.591973471	159342.113583292	0.210435897111893	0	0	0	065	2006
10350769_1	10350769	10350769	1	0	2130_had	139759_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	24029.591973471	196014.113583292	0.7820183634758	0	0	1	984	1998
10352246_1	10352246	10352246	1	0	7140_oli	637974_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	214173.591973471	203950.113583292	0.0355964489281178	0	0	1	1911	2019
10352774_1	10352774	10352774	1	0	91E0	416116_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	185789.591973471	180302.113583292	0.64151656627655	0	0	0	185	2018
10354_1	10354	10354	0	0	9160	643483_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	227773.6	161326.1	0.895381927490234	0	0	1	064	2006
10354481_1	10354481	10354481	0	0	2120	589503_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	31677.591973471	204142.113583292	0.450824171304703	0	0	1	o	NA
1035481_1	1035481	1035481	0	0	9130_end	626087_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	116669.591973471	163118.113583292	0.37925511598587	0	0	1	104	2010
1035782_1	1035782	1035782	0	0	9130_end	349847_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	157821.591973471	168686.113583292	0.650086343288422	0	0	0	988	1998
10358258_1	10358258	10358258	0	0	91E0_sf	544210_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	246717.6	182542.1	0.136671483516693	0	0	1	049	2004
10359985_1	10359985	10359985	0	0	2160	455875_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	23581.591973471	199790.113583292	0.504796385765076	0	0	0	049	2004
103601_1	103601	103601	1	0	2130_hd	645479_v2020	12	habitatmap 2020	1	NA	NA	NA	NA	23101.591973471	198446.113583292	0.333112418651581	0	0	0	10	2010
103601_1	103601	103601	1	0	2160	645479_v2020	12	habitatmap 2020	1	NA	NA	NA	NA	23101.591973471	198446.113583292	0.333112418651581	0	0	0	10	2010
1036081_2	2608945	1036081	1	0	2160	545377_v2018	75	assessment/habitatmap 2020	1	19209	NA	NA	1	34269.6	204558.1	0.48237133026123	0	1	1	048	2004
10360885_1	10360885	10360885	0	0	2120	645050_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	72189.591973471	226350.113583292	0.729777991771698	0	0	0	018	2001
10360885_1	10360885	10360885	0	0	2130_hd	645050_v2014	60	habitatmap 2020	1	NA	NA	NA	NA	72189.591973471	226350.113583292	0.729777991771698	0	0	0	018	2001
10360885_1	10360885	10360885	0	0	2160	645050_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	72189.591973471	226350.113583292	0.729777991771698	0	0	0	018	2001
103609_1	103609	103609	1	0	9130_end	580807_v2018	40	habitatmap 2020	1	NA	NA	NA	NA	144189.591973471	155694.113583292	0.649180829524994	0	0	0	184	2018
103609_2	58823865	103609	1	0	91E0_vc	562400_v2018	20	habitatmap 2020	0	NA	NA	NA	NA	144191.122	155670.431	0.656949698925018	0	0	0	184	2018
103617_1	103617	103617	1	0	9120	508072_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	87165.591973471	202254.113583292	0.997906267642975	0	0	1	169	2016
10361986_1	10361986	10361986	1	0	9130_fm	601900_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	256861.591973471	161998.113583292	0.0352968983352184	0	0	1	066	2006
103634_1	103634	103634	1	0	4030	421341_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	219549.6	196910.1	0.873551845550537	0	0	0	196	2019
103634_1	103634	103634	1	0	6230_hn	421341_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	219549.6	196910.1	0.873551845550537	0	0	0	196	2019
1036446_2	1036446	1036446	1	0	6230_hmo	633284_v2020	50	assessment/habitatmap 2020	0	17359	1	1	1	170110	224478.9	0	1	1	1	1810	2018
1036465_1	24502449	1036465	1	1	2180	638356_v2014	100	assessment/habitatmap 2020	0	18522	1	1	1	24591.9	196528.5	0	1	1	1	l	NA
10366513_1	10366513	10366513	1	0	2170	638526_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	30173.6	202510.1	0.484634578227997	0	0	0	05l	2005
10366705_1	10366705	10366705	0	0	6510_hua	186705_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	52701.591973471	191246.113583292	0.67274022102356	0	0	1	195	2019
10368817_1	10368817	10368817	0	0	2130_hd	517210_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	35997.591973471	205902.113583292	0.445705145597458	0	0	1	197	2019
10370102_1	10370102	10370102	0	0	6230_hn	358537_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	198429.591973471	187822.113583292	0.785109281539917	0	0	0	194	2019
1037270_1	1037270	1037270	1	0	6230_ha	534283_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	177693.59	208206.11	0.354893565177917	0	0	1	159	2015
10374198_1	10374198	10374198	0	0	6230_hn	358613_v2020	60	habitatmap 2020	1	NA	NA	NA	NA	198973.591973471	188270.113583292	0.394203007221222	0	0	1	194	2019
10374578_1	10374578	10374578	0	0	6510_huk	603774_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	248925.591973471	161998.113583292	0.139046758413315	0	0	1	044	2004
1037522_2	34591954	1037522	1	0	6230_hn	421357_v2020	100	assessment/habitatmap 2020	0	17724	1	1	1	219714.6	197117.8	0	1	1	1	196	2019
1037749_1	1037749	1037749	1	0	2160	411287_v2014	50	assessment/habitatmap 2020	1	19205	1	1	1	58685.6	220878.1	0	1	1	1	057	2005
1037945_1	1037945	1037945	0	0	9130_end	646098_v2014	70	habitatmap 2020	1	NA	NA	NA	NA	138621.591973471	175182.113583292	0.139392077922821	0	0	1	987	1998
10380246_1	10380246	10380246	0	0	6230_hmo	599329_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	181501.591973471	208686.113583292	0.090694785118103	0	0	1	986	1998
1038070_1	1038070	1038070	1	0	7140_meso	628938_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	189789.591973471	210030.113583292	0.732348322868347	0	0	0	189	2018
103846_1	103846	103846	1	0	9160	645784_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	192541.591973471	173262.113583292	0.974694848060608	0	0	1	155	2015
1038513_1	1038513	1038513	1	0	2160	511730_v2020	91	assessment/habitatmap 2020	1	19265	1	1	1	26141.6	200398.1	0	1	1	1	09	2009
10385585_1	10385585	10385585	0	0	2120	639855_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	29405.591973471	201742.113583292	0.195771485567093	0	0	1	049	2004
10385585_1	10385585	10385585	0	0	2130_hd	639855_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	29405.591973471	201742.113583292	0.195771485567093	0	0	1	049	2004
10385585_1	10385585	10385585	0	0	2160	639855_v2014	60	habitatmap 2020	1	NA	NA	NA	NA	29405.591973471	201742.113583292	0.195771485567093	0	0	1	049	2004
10386741_1	10386741	10386741	1	0	1330_da	589867_v2014	95	habitatmap 2020	1	NA	NA	NA	NA	79037.591973471	228366.113583292	0.39144903421402	0	0	1	0210	2002
10389558_1	10389558	10389558	0	0	6230_hn	595688_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	198685.591973471	193934.113583292	0.147963747382164	0	0	1	049	2004
103902_1	103902	103902	1	0	9190	589353_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	167293.591973471	229806.113583292	0.348874747753143	0	0	1	179	2017
10391093_1	10391093	10391093	1	0	1330_da	589395_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	80573.591973471	228110.113583292	0.0355030782520771	0	0	1	0210	2002
1039350_1	1039350	1039350	0	0	2310	447692_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	190365.591973471	214958.113583292	0.42007377743721	0	0	1	1410	2014
10393777_1	10393777	10393777	0	0	2120	442547_v2018	20	habitatmap 2020	1	NA	NA	NA	NA	27741.591973471	201870.113583292	0.6811563372612	0	0	0	049	2004
10393777_1	10393777	10393777	0	0	2160	442547_v2018	60	habitatmap 2020	1	NA	NA	NA	NA	27741.591973471	201870.113583292	0.6811563372612	0	0	0	049	2004
10395846_1	10395846	10395846	0	0	6510_hus	436239_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	162973.6	184206.1	0.84805816411972	0	0	0	0710	2007
103961_1	103961	103961	1	0	9120	459686_v2018	90	habitatmap 2020	1	NA	NA	NA	NA	95005.591973471	166894.113583292	0.941725254058838	0	0	0	154	2015
1039826_1	1039826	1039826	0	0	4030	559862_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	226941.591973471	186222.113583292	0.0180510468780994	0	0	1	028	2002
10404017_1	10404017	10404017	1	0	2130_had	139759_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	24221.591973471	196046.113583292	0.452496260404587	0	0	1	984	1998
104041_1	104041	104041	1	0	9120	501162_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	128605.591973471	214702.113583292	0.947610914707184	0	0	1	1510	2015
1040518_1	1040518	1040518	1	0	6230_hn	342983_v2020	100	assessment/habitatmap 2020	1	17346	1	1	1	180381.8	184494	0	1	1	1	1810	2018
1040561_1	29417649	1040561	1	1	2130_had	169536_v2020	100	assessment/habitatmap 2020	0	18459	1	1	1	24378.4	196422.5	0	1	1	1	l	NA
104057_1	104057	104057	0	0	9130_end	646242_v2014	70	habitatmap 2020	1	NA	NA	NA	NA	137213.591973471	175470.113583292	0.138576224446297	0	0	1	ob	NA
104057_1	104057	104057	0	0	91E0_va	646242_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	137213.591973471	175470.113583292	0.138576224446297	0	0	1	ob	NA
10406665_1	10406665	10406665	1	0	1330_hpr	451991_v2016	80	habitatmap 2020	1	NA	NA	NA	NA	107549.591973471	216174.113583292	0.327843517065048	0	0	1	1510	2015
104073_1	104073	104073	0	0	9160	571372_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	106749.591973471	187566.113583292	0.182787492871284	0	0	1	034	2003
10407357_1	10407357	10407357	0	0	1330_hpr	686298_v2014	80	habitatmap 2020	1	NA	NA	NA	NA	139709.591973471	220014.113583292	0.16437554359436	0	0	1	099	2009
10407846_1	10407846	10407846	0	0	6410_mo	360513_v2020	80	habitatmap 2020	1	NA	NA	NA	NA	187261.591973471	180750.113583292	0.826106667518616	0	0	0	184	2018
10407873_1	10407873	10407873	0	0	6230	499314_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	78589.591973471	202862.113583292	0.297587931156158	0	0	1	016	2001
1040946_1	1040946	1040946	0	0	4030	560937_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	233693.591973471	177742.113583292	0.666726112365723	0	0	1	069	2006
10416821_1	10416821	10416821	0	0	1330_hpr	457208_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	63549.591973471	220686.113583292	0.354510426521301	0	0	1	1510	2015
1042034_1	1042034	1042034	1	0	6510_hu	672229_v2014	45	habitatmap 2020	1	NA	NA	NA	NA	224317.591973471	166254.113583292	0.193088591098785	0	0	1	158	2015
10426001_1	10426001	10426001	0	0	6510_hua	173680_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	36381.591973471	183982.113583292	0.350147753953934	0	0	1	185	2018
10427062_1	10427062	10427062	1	0	91E0	565674_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	218525.591973471	191726.113583292	0.795908033847809	0	0	0	055	2005
10428718_1	10428718	10428718	0	0	6230_hmo	559289_v2018	80	habitatmap 2020	1	NA	NA	NA	NA	190141.591973471	228206.113583292	0.753808557987213	0	0	1	178	2017
10431797_1	10431797	10431797	0	0	2180	411432_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	76445.591973471	226990.113583292	0.0437334999442101	0	0	1	059	2005
1043410_1	1043410	1043410	1	0	2330_bu	590778_v2014	50	habitatmap 2020	1	NA	NA	NA	NA	229821.6	195374.1	0.535152733325958	0	0	0	085	2008
104342_1	104342	104342	1	0	91E0_va	490478_v2018	70	habitatmap 2020	1	NA	NA	NA	NA	168189.591973471	211694.113583292	0.641174018383026	0	0	1	165	2016
104342_1	104342	104342	1	0	91E0_vm	490478_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	168189.591973471	211694.113583292	0.641174018383026	0	0	0	165	2016
1043425_1	1043425	1043425	0	0	9130_end	151195_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	55453.591973471	181134.113583292	0.50155383348465	0	0	1	lb	NA
10436661_1	10436661	10436661	1	0	2130_had	560005_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	77501.591973471	226542.113583292	0.275112181901932	0	0	1	16l	2016
10436886_1	10436886	10436886	0	0	4010	603907_v2014	80	habitatmap 2020	1	NA	NA	NA	NA	165693.591973471	188910.113583292	0.510486483573914	0	0	1	007	2000
10440722_1	10440722	10440722	0	0	6230_hn	633640_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	227741.591973471	207630.113583292	0.374324381351471	0	0	0	1411	2014
1044273_1	1044273	1044273	1	0	2130_hd	444735_v2016	NA	assessment	1	17735	1	1	1	32541.6	203726.1	0	1	1	1	05l	2005
104466_1	104466	104466	0	0	9190	675130_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	234589.591973471	202286.113583292	0.159800440073013	0	0	1	988	1998
104534_1	104534	104534	0	0	91E0_vn	636193_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	180861.591973471	194702.113583292	0.613969922065735	0	0	1	006	2000
1045414_1	1045414	1045414	0	0	9120_qb	640973_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	185981.591973471	183406.113583292	0.557041704654694	0	0	0	0710	2007
1045430_1	1045430	1045430	1	0	7140_meso	646392_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	217885.59	198734.11	0.90789133310318	0	0	1	198	2019
10456881_1	10456881	10456881	0	0	2120	507125_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	32925.591973471	204814.113583292	0.967264354228973	0	0	1	049	2004
104582_1	104582	104582	0	0	9120	458829_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	181917.591973471	181646.113583292	0.181038051843643	0	0	1	005	2000
