"";"point_code";"legacy_site";"main_type";"type";"phab";"polygon_id";"sac";"grts_ranking";"grts_ranking_draw";"measured_cycle1";"measurement_date";"selected_main_type";"selected_subtype";"panel";"jaar_opname_c2";"x_coord";"y_coord";"db_ref";"recording_givid"
"442";"1748785_1";FALSE;"2190";"2190_overig";100;"444892_v2016";1;1748785;1748785;FALSE;NA;TRUE;TRUE;1;NA;33597,6;203918,1;NA;NA
"443";"1807537_1";TRUE;"2170";"2170";87;"166814_v2020";1;43881649;1807537;TRUE;2021-08-27;TRUE;FALSE;3;2027;23219,5;198132,3;"wz_11";"circle: IV2022051217190442; square: IV2022051217220212"
"444";"220882_1";FALSE;"6230";"6230_ha";10;"409732_v2018";1;220882;220882;TRUE;2016-08-18;TRUE;TRUE;1;2023;224157,7;190094,2;"220882";"circle: IV2017012611170830; square: IV2017012611360478"
"445";"229362_1";FALSE;"2330";"2330_dw";100;"380437_v2020";1;229362;229362;FALSE;NA;TRUE;TRUE;1;NA;239997,6;182926,1;NA;NA
"446";"2534662_2";FALSE;"6410";"6410_mo";60;"280364_v2020";1;40283398;2534662;TRUE;2021-07-27;TRUE;TRUE;3;2027;168029,6;163790,1;"2534662";"square: IV2022032120524892"
"447";"290098_1";FALSE;"6510";"6510_hu";70;"381226_v2020";1;290098;290098;FALSE;NA;TRUE;FALSE;1;NA;224509,6;178766,1;NA;NA
"448";"304305_2";FALSE;"2160";"2160";94;"645478_v2020";1;861361;304305;TRUE;2021-08-26;TRUE;FALSE;2;2025;25053,8;199086;"304305";"circle: IV2022051310093946; square: IV2022051310132901"
"449";"518902_2";FALSE;"7140";"7140_meso";100;"628864_v2020";1;518902;518902;TRUE;2016-09-21;TRUE;TRUE;2;2024;190115,5;209615,1;"518902";"circle: IV2017020814143501; square: IV2017020814462786"
"450";"53_1";TRUE;"2130";"2130_hd";100;"536926_v2018";1;10283825;53;TRUE;2018-09-27;TRUE;TRUE;1;2022;38003,4;207293,3;"10283825";"circle: IV2019022015131506; square: IV2019022015174602"
"451";"566449_1";FALSE;"2180";"2180";98;"490473_v2020";1;566449;566449;TRUE;2022-08-12;TRUE;FALSE;3;2026;25469,6;198862,1;"566449";NA
"452";"59858_1";FALSE;"2310";"2310";100;"587386_v2014";1;59858;59858;FALSE;NA;TRUE;FALSE;1;NA;227805,6;193870,1;NA;NA
"453";"62390_1";FALSE;"4030";"4030";100;"421215_v2020";1;62390;62390;FALSE;NA;TRUE;FALSE;1;NA;217981,592;198510,1136;NA;NA
"454";"68_2";FALSE;"2120";"2120";64;"509507_v2020";1;53073073;68;TRUE;2019-10-31;TRUE;FALSE;2;2024;22523,7;199231,5;"10392753";"circle: IV2020031521403397; square: IV2020031521461005"
"455";"72690_1";FALSE;"4010";"4010";100;"425028_v2020";1;72690;72690;FALSE;NA;TRUE;FALSE;1;NA;239325,6;181326,1;NA;NA
"456";"729641_1";FALSE;"1330";"1330_da";100;"620878_v2020";1;729641;729641;FALSE;NA;TRUE;TRUE;1;NA;149469,591973471;210958,113583292;NA;NA
"457";"1152670_1";FALSE;"6230";"6230_hmo";100;"495395_v2018";0;1152670;1152670;FALSE;NA;TRUE;TRUE;3;NA;179677,59;223918,11;NA;NA
"458";"116518_1";FALSE;"6510";"6510_hu";100;"117719_v2014";0;116518;116518;FALSE;NA;TRUE;TRUE;2;NA;208445,6;164846,1;NA;NA
"459";"1896241_1";FALSE;"2190";"2190_mp";NA;"517735_v2020";1;1896241;1896241;TRUE;2021-08-13;TRUE;FALSE;3;2026;32989,6;203470,1;"1896241";"circle: IV2022032113550270; square: IV2022032114004370"
"460";"226262_1";FALSE;"6230";"6230_hn";100;"480577_v2018";1;226262;226262;TRUE;2022-08-24;TRUE;TRUE;3;2027;179805,6;207438,1;"226262";"circle: IV2022092720593429; square: IV2022092721014112"
"461";"236370_1";FALSE;"2330";"2330_bu";80;"431303_v2018";1;236370;236370;FALSE;NA;TRUE;TRUE;1;NA;236637,6;195854,1;NA;NA
"462";"2430129_1";FALSE;"2170";"2170";40;"509605_v2020";1;2430129;2430129;FALSE;NA;TRUE;FALSE;1;NA;23517,591973471;199342,113583292;NA;NA
"463";"2552882_2";FALSE;"6410";"6410_mo";NA;"660601_v2014";1;66737202;2552882;TRUE;2016-07-13;TRUE;TRUE;2;2024;220782,5;175092,9;"2552882";"circle: IV2017021521415567; square: IV2017021521571275"
"464";"294198_1";FALSE;"6510";"6510_hu";100;"303559_v2016";1;294198;294198;FALSE;NA;TRUE;FALSE;1;NA;188541,592;187502,1136;NA;NA
"465";"317617_1";TRUE;"2160";"2160";91;"511730_v2020";1;53532849;317617;TRUE;2021-08-19;TRUE;FALSE;2;2025;26616,1;200859,3;"hs_13";"circle: IV2022051017031260; square: IV2022051017072200"
"466";"54_1";FALSE;"2130";"2130_hd";30;"581320_v2014";1;10288565;54;TRUE;2019-10-16;TRUE;TRUE;2;2024;59453,6;221422,1;"10288565";"circle: IV2020032507195059; square: IV2020032507272116"
"467";"567473_1";FALSE;"2180";"2180";NA;NA;1;567473;567473;TRUE;2020-09-25;TRUE;FALSE;2;2024;26333,6;199182,1;"567473";"circle: IV2020122315442760; square: IV2020122315464658"
"468";"62174_1";FALSE;"2310";"2310";100;"474532_v2018";1;62174;62174;FALSE;NA;TRUE;FALSE;1;NA;154109,6;231982,1;NA;NA
"469";"670646_1";FALSE;"7140";"7140_meso";100;"421712_v2020";1;670646;670646;FALSE;NA;TRUE;TRUE;1;NA;214109,6;196910,1;NA;NA
"470";"67282_1";FALSE;"4030";"4030";100;"476343_v2018";1;67282;67282;FALSE;NA;TRUE;FALSE;1;NA;225181,592;188206,1136;NA;NA
"471";"69_1";FALSE;"2120";"2120";100;"511704_v2020";1;10398513;69;TRUE;2018-09-27;TRUE;FALSE;1;2022;37021,6;206894,1;"10398513";"circle: IV2019021913152687; square: IV2019021913332143"
"472";"732161_1";FALSE;"1330";"1330_hpr";100;"456696_v2016";1;732161;732161;TRUE;2022-07-27;TRUE;TRUE;3;2027;57821,6;210862,1;"732161";"circle: IV2022092721093977; square: IV2022092721104282"
"473";"76242_1";FALSE;"4010";"4010";100;"561888_v2014";1;76242;76242;FALSE;NA;TRUE;FALSE;1;NA;228541,6;193998,1;NA;NA
"474";"1163822_1";FALSE;"6230";"6230_ha";100;"590686_v2018";0;1163822;1163822;FALSE;NA;TRUE;FALSE;3;NA;195389,591973471;220110,113583292;NA;NA
"475";"118441_1";FALSE;"6510";"6510_hu";100;"183603_v2020";0;118441;118441;FALSE;NA;TRUE;TRUE;2;NA;127069,6;191566,1;NA;NA
"476";"1898673_1";FALSE;"2190";"2190_mp";20;"408179_v2014";1;1898673;1898673;FALSE;NA;TRUE;FALSE;1;NA;28637,6;200398,1;NA;NA
"477";"238454_1";FALSE;"2330";"2330_bu";100;"393429_v2018";1;238454;238454;FALSE;NA;TRUE;TRUE;1;NA;210045,6;208590,1;NA;NA
"478";"255698_2";FALSE;"6230";"6230_hn";100;"305629_v2016";1;255698;255698;FALSE;NA;TRUE;TRUE;1;NA;224381,59;189038,11;NA;NA
"479";"2643702_2";FALSE;"6410";"6410_mo";NA;"629015_v2020";1;47732470;2643702;TRUE;2021-08-19;TRUE;TRUE;3;2027;188893,6;209742,1;"2643702";"circle: IV2022031010341264; square: IV2022031012183617"
"480";"2780977_2";FALSE;"2170";"2170";5;"645807_v2014";1;19820337;2780977;TRUE;2020-07-29;TRUE;FALSE;3;2026;33046,2;202465;"2780977";"circle: IV2021020122084267; square: IV2021020122134201"
"481";"326965_2";TRUE;"2160";"2160";100;"642835_v2014";1;37256501;326965;TRUE;2020-09-14;TRUE;FALSE;2;2024;78423,6;228514,1;"zw_27";"circle: IV2020120216201945; square: IV2020120216251498"
"482";"574901_1";TRUE;"2180";"2180";5;"595406_v2014";1;6866357;574901;TRUE;2020-09-28;TRUE;FALSE;2;2024;57573,1;219434,9;"bd_06";"circle: IV2020122316500539; square: IV2020122316540893"
"483";"58_2";FALSE;"2130";"2130_hd";30;"638560_v2014";1;43869361;58;TRUE;2019-10-31;TRUE;TRUE;2;2024;24229,4;199927,1;"10314929";"circle: IV2020041012244148; square: IV2020041012315171"
"484";"66006_1";FALSE;"2310";"2310";90;"581131_v2018";1;66006;66006;FALSE;NA;TRUE;FALSE;1;NA;177725,6;217902,1;NA;NA
"485";"673910_1";FALSE;"7140";"7140_oli";80;"474113_v2018";1;673910;673910;TRUE;2022-09-26;TRUE;TRUE;3;2027;206173,6;217742,1;"673910";NA
"486";"69558_1";FALSE;"4030";"4030";100;"414245_v2020";1;69558;69558;FALSE;NA;TRUE;FALSE;1;NA;218205,591973471;197102,113583292;NA;NA
"487";"70_1";FALSE;"2120";"2120";75;"606676_v2018";1;10399281;70;TRUE;2019-10-23;TRUE;FALSE;2;2024;29693,6;203342,1;"10399281";"circle: IV2020031607155535; square: IV2020031607261542"
"488";"736949_2";FALSE;"1330";"1330_hpr";100;"455628_v2016";1;736949;736949;TRUE;2015-08-12;TRUE;TRUE;1;2023;69278,7;220888,1;"736949";"circle: IV2017010617095027; square: IV2017010617191621"
"489";"77278_1";FALSE;"4010";"4010";90;"633500_v2020";1;77278;77278;FALSE;NA;TRUE;FALSE;1;NA;165053,6;228686,1;NA;NA
"490";"308098_1";FALSE;"6510";"6510_huk";100;"569449_v2014";1;308098;308098;FALSE;NA;TRUE;TRUE;1;NA;254525,6;159598,1;NA;NA
"491";"308098_2";FALSE;"6510";"6510_huk";100;"569449_v2014";1;308098;308098;FALSE;NA;TRUE;TRUE;1;NA;254527,189;159602,621;NA;NA
"492";"119270_1";FALSE;"6510";"6510_hu";80;"387687_v2018";0;119270;119270;FALSE;NA;TRUE;TRUE;2;NA;205341,592;171598,1136;NA;NA
"493";"1922225_1";FALSE;"2190";"2190_overig";60;"511719_v2020";1;1922225;1922225;FALSE;NA;TRUE;TRUE;1;NA;22621,6;198990,1;NA;NA
"494";"238578_1";FALSE;"2330";"2330_dw";70;"419716_v2020";1;238578;238578;FALSE;NA;TRUE;TRUE;1;NA;238525,591973471;183950,113583292;NA;NA
"495";"255826_3";FALSE;"6230";"6230_hmo";100;"554131_v2018";1;33810258;255826;TRUE;2022-08-03;TRUE;TRUE;3;2026;242621,6;196175,1;"255826";"circle: IV2022091211043460; square: IV2022091211053882"
"496";"2664513_1";FALSE;"6410";"6410_mo";NA;"517669_v2020";1;2664513;2664513;TRUE;2015-07-10;TRUE;TRUE;1;2022;74205,6;200654,1;"2664513";"circle: IV2017010922050123; square: IV2017010922225486"
"497";"329841_2";FALSE;"2160";"2160";80;"638498_v2014";1;2426993;329841;TRUE;2021-08-10;TRUE;FALSE;2;2025;53661,6;217518,1;"329841";"circle: IV2022042710222638; square: IV2022042710353128"
"498";"3642545_1";FALSE;"2170";"2170";65;"511681_v2020";1;3642545;3642545;TRUE;2020-08-27;TRUE;FALSE;3;2026;23421,6;199118,1;"3642545";"circle: IV2021020812481017; square: IV2021020812520105"
"499";"585521_1";TRUE;"2180";"2180";NA;NA;1;46722865;585521;TRUE;2022-08-05;TRUE;FALSE;3;2026;33100,8;203551,9;"ha_02";"circle: IV2022092721033636; square: IV2022092721054626"
"500";"67_2";FALSE;"2130";"2130_had";100;"601978_v2014";1;10381105;67;TRUE;2019-10-22;TRUE;TRUE;1;2023;38211,5;205477,5;"10381105";"circle: IV2020032507573897; square: IV2020032508043894"
"501";"696182_1";FALSE;"7140";"7140_meso";100;"660459_v2014";1;696182;696182;TRUE;2016-09-20;TRUE;TRUE;2;2024;206269,4;204142,3;"696182";"circle: IV2017012612213288; square: IV2017012613110316"
"502";"69686_1";FALSE;"4030";"4030";100;"481587_v2018";1;69686;69686;FALSE;NA;TRUE;FALSE;1;NA;196925,6;192302,1;NA;NA
"503";"73_1";FALSE;"2120";"2120";100;"560754_v2018";1;10419637;73;TRUE;2019-10-16;TRUE;FALSE;2;2024;59005,6;221230,1;"10419637";"circle: IV2020031721391174; square: IV2020031721445054"
"504";"76754_1";FALSE;"2310";"2310";100;"587103_v2014";1;76754;76754;FALSE;NA;TRUE;FALSE;1;NA;230269,6;194702,1;NA;NA
"505";"782781_1";FALSE;"1330";"1330_da";100;"552795_v2018";1;782781;782781;FALSE;NA;TRUE;TRUE;2;NA;144189,591973471;222830,113583292;NA;NA
"506";"80606_1";FALSE;"4010";"4010";95;"473406_v2018";1;80606;80606;FALSE;NA;TRUE;FALSE;1;NA;158525,591973471;227502,113583292;NA;NA
"507";"124806_1";FALSE;"6510";"6510_hu";100;"460325_v2014";0;124806;124806;FALSE;NA;TRUE;TRUE;2;NA;172381,592;182990,1136;NA;NA
"508";"1938609_1";FALSE;"2190";"2190_mp";NA;"169674_v2020";1;1938609;1938609;TRUE;2021-08-27;TRUE;FALSE;3;2026;23261,6;198126,1;"1938609";"circle: IV2022051311180812; square: IV2022051311213579"
"509";"255350_1";FALSE;"2330";"2330_bu";100;"600141_v2018";1;255350;255350;FALSE;NA;TRUE;TRUE;1;NA;214429,6;215534,1;NA;NA
"510";"2760937_1";FALSE;"6410";"6410_mo";NA;"370864_v2020";1;2760937;2760937;TRUE;2016-09-12;TRUE;TRUE;2;2024;146557,5;196046,2;"2760937";"circle: IV2017012716313882; square: IV2017012716564741"
"511";"300649_1";FALSE;"6230";"6230_hmo";NA;"513707_v2020";1;300649;300649;TRUE;2016-08-31;TRUE;TRUE;1;2022;129117,9;214958,2;"300649";"circle: IV2017012016374726; square: IV2017012016550624"
"512";"313990_1";FALSE;"6510";"6510_hu";30;"528736_v2018";1;313990;313990;FALSE;NA;TRUE;FALSE;1;NA;177309,592;169582,1136;NA;NA
"513";"337073_1";FALSE;"2160";"2160";94;"645478_v2020";1;337073;337073;TRUE;2021-08-26;TRUE;FALSE;2;2025;24637,6;198862,1;"337073";"circle: IV2022051310245008; square: IV2022051310304406"
"514";"3740849_2";FALSE;"2170";"2170";65;"511681_v2020";1;332977;3740849;TRUE;2021-09-09;TRUE;FALSE;3;2027;23389,6;199150,07;"3740849";NA
"515";"606261_1";FALSE;"2180";"2180";100;"514150_v2018";1;606261;606261;TRUE;2020-09-07;TRUE;FALSE;2;2024;77917,6;226670,1;"606261";"circle: IV2020120215283175; square: IV2020120215303595"
"516";"702674_1";FALSE;"7140";"7140_oli";80;"638976_v2020";1;702674;702674;TRUE;2015-09-18;TRUE;TRUE;1;2022;218685,7;198734,3;"702674";"circle: IV2017021712211026; square: IV2017021712361732"
"517";"71238_1";FALSE;"4030";"4030";40;"398679_v2020";1;71238;71238;FALSE;NA;TRUE;FALSE;1;NA;171709,592;169102,1136;NA;NA
"518";"74_2";FALSE;"2120";"2120";76;"645479_v2020";1;48207025;74;TRUE;2019-11-04;TRUE;FALSE;2;2024;23541,7;198852,1;"10458289";"circle: IV2020031519301833; square: IV2020031519312449"
"519";"792245_1";FALSE;"1330";"1330_da";100;"537669_v2018";1;792245;792245;FALSE;NA;TRUE;TRUE;2;NA;70525,591973471;226350,113583292;NA;NA
"520";"81_1";FALSE;"2130";"2130_hd";NA;"590591_v2014";1;10547637;81;TRUE;2019-10-16;TRUE;TRUE;2;2024;62173,6;223118,1;"10547637";"circle: IV2020041015191572; square: IV2020041015251468"
"521";"82654_1";FALSE;"4010";"4010";100;"436411_v2018";1;82654;82654;FALSE;NA;TRUE;FALSE;1;NA;154621,6;234382,1;NA;NA
"522";"84946_1";FALSE;"2310";"2310";100;"558898_v2014";1;84946;84946;FALSE;NA;TRUE;FALSE;1;NA;227773,6;194158,1;NA;NA
"523";"1945393_1";FALSE;"2190";"2190_mp";NA;"487758_v2020";1;1945393;1945393;TRUE;2020-07-15;TRUE;FALSE;2;2024;33373,6;203470,1;"1945393";"circle: IV2021011415163965; square: IV2021011415190633"
"524";"258782_1";FALSE;"2330";"2330_bu";70;"581578_v2018";1;258782;258782;FALSE;NA;TRUE;TRUE;1;NA;153277,591973471;232430,113583292;NA;NA
"525";"2839602_2";FALSE;"6410";"6410_mo";30;"329220_v2016";1;46617650;2839602;TRUE;2016-06-08;TRUE;TRUE;2;2024;221402,5;175373,4;"2839602";"circle: IV2017022316243012; square: IV2017022318064503"
"526";"309458_2";FALSE;"6230";"6230_hmo";NA;"639004_v2020";1;50641106;309458;TRUE;2017-08-17;TRUE;TRUE;2;2024;219324,3;198636,2;"309458";"circle: IV2018030417514439; square: IV2018030418071744"
"527";"365745_1";FALSE;"2160";"2160";94;"645478_v2020";1;365745;365745;TRUE;2022-10-14;TRUE;FALSE;3;2026;23421,6;198126,1;"365745";NA
"528";"4386609_1";FALSE;"2170";"2170";55;"561267_v2018";1;4386609;4386609;TRUE;2020-08-17;TRUE;FALSE;3;2026;33053,6;203918,1;"4386609";"circle: IV2021030414321464; square: IV2021030414365081"
"529";"616625_1";TRUE;"2180";"2180";100;"539187_v2018";1;42559665;616625;TRUE;2020-09-25;TRUE;FALSE;2;2024;26145,6;199054,9;"oh_03";"circle: IV2021021816364719; square: IV2021021816514337"
"530";"709330_1";FALSE;"7140";"7140_meso";70;"410356_v2020";1;709330;709330;FALSE;NA;TRUE;TRUE;1;NA;220285,6;193262,1;NA;NA
"531";"75_2";FALSE;"2120";"2120";40;"663762_v2014";1;60794293;75;TRUE;2019-10-17;TRUE;FALSE;2;2024;56152,4;219213;"10462645";"circle: IV2020031721123005; square: IV2020031721133100"
"532";"77394_1";FALSE;"4030";"4030";100;"419524_v2020";1;77394;77394;FALSE;NA;TRUE;FALSE;1;NA;237949,6;187182,1;NA;NA
"533";"798133_1";FALSE;"1330";"1330_hpr";80;"588575_v2016";1;798133;798133;TRUE;2015-08-11;TRUE;TRUE;1;2023;62813,6;221934,2;"798133";"circle: IV2017011215302636; square: IV2017011215475751"
"534";"84_1";FALSE;"2130";"2130_hd";15;"589799_v2014";1;10642869;84;TRUE;2019-10-18;TRUE;TRUE;2;2024;55261,6;218670,1;"10642869";"circle: IV2020041015550279; square: IV2020041016164636"
"535";"85714_1";FALSE;"2310";"2310";90;"559617_v2014";1;85714;85714;FALSE;NA;TRUE;FALSE;1;NA;224605,6;193294,1;NA;NA
"536";"91614_1";FALSE;"4010";"4010";100;"582059_v2020";1;91614;91614;FALSE;NA;TRUE;FALSE;1;NA;166525,5555;228494,13;NA;NA
"537";"128350_1";FALSE;"6510";"6510_hus";30;"585381_v2014";0;128350;128350;FALSE;NA;TRUE;TRUE;1;NA;176573,6;240078,1;NA;NA
"538";"128350_2";FALSE;"6510";"6510_hus";30;"585381_v2014";0;128350;128350;FALSE;NA;TRUE;TRUE;1;NA;176571,894;240079,679;NA;NA
"539";"416454_1";FALSE;"6510";"6510_hu";100;"684577_v2014";1;416454;416454;FALSE;NA;TRUE;FALSE;1;NA;160797,6;181486,1;NA;NA
"540";"416454_2";FALSE;"6510";"6510_hu";100;"684577_v2014";1;416454;416454;FALSE;NA;TRUE;FALSE;1;NA;160798,32;181487,031;NA;NA
"541";"2135217_1";FALSE;"2190";"2190_overig";56;"166869_v2020";1;2135217;2135217;FALSE;NA;TRUE;TRUE;1;NA;23869,6;198222,1;NA;NA
"542";"264566_1";FALSE;"2330";"2330_bu";30;"505567_v2018";1;264566;264566;FALSE;NA;TRUE;TRUE;1;NA;214589,6;215982,1;NA;NA
"543";"2898758_1";FALSE;"6410";"6410_mo";100;"528832_v2018";1;2898758;2898758;TRUE;2015-06-12;TRUE;TRUE;1;2022;177693,6;167246,1;"2898758";"circle: IV2017021313300649; square: IV2017021314165316"
"544";"311262_2";FALSE;"6230";"6230_hn";100;"561956_v2018";1;19185630;311262;TRUE;2015-07-28;TRUE;TRUE;1;2022;159369,8;225809,4;"311262";"circle: IV2017021510114273; square: IV2017021511162976"
"545";"388405_1";FALSE;"2160";"2160";95;"641642_v2014";1;388405;388405;TRUE;2020-07-02;TRUE;FALSE;2;2024;77149,6;227918,1;"388405";"circle: IV2021011122432466; square: IV2021011122484812"
"546";"4543665_1";FALSE;"2170";"2170";100;"509486_v2020";1;4543665;4543665;FALSE;NA;TRUE;FALSE;1;NA;22845,6;199054,1;NA;NA
"547";"631985_1";TRUE;"2180";"2180";100;"539187_v2018";1;43639985;631985;TRUE;2020-09-25;TRUE;FALSE;2;2024;25928,6;199179,6;"oh_02";"circle: IV2021031016342319; square: IV2021031016363298"
"548";"717750_1";FALSE;"7140";"7140_oli";40;"414180_v2020";1;717750;717750;TRUE;2017-07-31;TRUE;TRUE;1;2023;218173,3;198254,3;"717750";"circle: IV2018031113221134; square: IV2018031113285776"
"549";"78_2";FALSE;"2120";"2120";60;"507126_v2018";1;2129205;78;TRUE;2019-10-28;TRUE;FALSE;2;2024;78372,8;228778,8;"10517813";"circle: IV2020032307593888; square: IV2020032308041552"
"550";"801793_2";FALSE;"1330";"1330_hpr";NA;"479123_v2018";1;34356225;801793;TRUE;2015-08-19;TRUE;TRUE;1;2023;57082,4;212469,3;"801793";"circle: IV2017010617430082; square: IV2017010618013747"
"551";"81374_1";FALSE;"4030";"4030";90;"582082_v2020";1;81374;81374;FALSE;NA;TRUE;FALSE;1;NA;164989,591973471;229070,113583292;NA;NA
"552";"90_1";FALSE;"2130";"2130_hd";70;"596007_v2014";1;10778801;90;TRUE;2019-10-24;TRUE;TRUE;2;2025;30205,6;201966,1;"10778801";"circle: IV2020032508102596; square: IV2020032508164234"
"553";"90846_1";FALSE;"2310";"2310";90;"447528_v2018";1;90846;90846;FALSE;NA;TRUE;FALSE;1;NA;155389,6;231534,1;NA;NA
"554";"92382_1";FALSE;"4010";"4010";20;"625063_v2020";1;92382;92382;FALSE;NA;TRUE;FALSE;1;NA;163677,6;225614,1;NA;NA
"555";"128657_1";FALSE;"6510";"6510_hua";60;"013649_v2020";0;128657;128657;FALSE;NA;TRUE;TRUE;1;NA;36413,59197;182958,1136;NA;NA
"556";"2160817_1";TRUE;"2190";"2190_mp";20;"408179_v2014";1;28113073;2160817;TRUE;2020-09-08;TRUE;FALSE;2;2024;28502,3;200315,8;"nd_22";"circle: IV2021021814592119; square: IV2021021815005509"
"557";"274002_1";FALSE;"2330";"2330_dw";100;"419616_v2020";1;274002;274002;FALSE;NA;TRUE;TRUE;1;NA;237501,591973471;187214,113583292;NA;NA
"558";"2902665_2";FALSE;"6410";"6410_mo";NA;"547962_v2018";1;27282057;2902665;TRUE;2021-08-24;TRUE;TRUE;3;2027;111869,6;193262;"2902665";"circle: IV2022032121435531; square: IV2022032313263372"
"559";"343809_2";FALSE;"6230";"6230_hmo";70;"560908_v2018";1;12926721;343809;TRUE;2022-08-25;TRUE;TRUE;3;2027;61117,6;204462,1;"343809";"circle: IV2022092720593303; square: IV2022092721013692"
"560";"405041_1";FALSE;"2160";"2160";75;"641643_v2014";1;405041;405041;TRUE;2021-08-20;TRUE;FALSE;2;2025;29949,6;202318,1;"405041";"circle: IV2022051114301465; square: IV2022051114342732"
"561";"432610_1";FALSE;"6510";"6510_hu";60;"530335_v2018";1;432610;432610;FALSE;NA;TRUE;FALSE;1;NA;252573,592;205358,1136;NA;NA
"562";"4877105_1";FALSE;"2170";"2170";100;"536911_v2018";1;4877105;4877105;FALSE;NA;TRUE;FALSE;1;NA;37949,6;207502,1;NA;NA
"563";"632245_1";TRUE;"2180";"2180";100;"638283_v2014";1;47092737;632245;TRUE;2022-08-01;TRUE;FALSE;3;2026;55782,8;218450,3;"bd_03";"circle: IV2022092721073450; square: IV2022092721094098"
"564";"814517_1";FALSE;"1330";"1330_hpr";100;"578141_v2018";1;814517;814517;FALSE;NA;TRUE;TRUE;1;NA;61629,59;222030,1;NA;NA
"565";"82_1";FALSE;"2120";"2120";100;"511704_v2020";1;10578737;82;TRUE;2018-09-27;TRUE;FALSE;1;2022;37629,6;207374,1;"10578737";"circle: IV2019022013410657; square: IV2019022013422931"
"566";"82222_1";FALSE;"4030";"4030";40;"527766_v2018";1;82222;82222;FALSE;NA;TRUE;FALSE;2;NA;192733,6;230350,1;NA;NA
"567";"856054_1";FALSE;"7140";"7140_meso";40;"609746_v2018";1;856054;856054;TRUE;2016-09-14;TRUE;TRUE;2;2024;188925,7;217005,4;"856054";"circle: IV2017020318315989; square: IV2017020318480754"
"568";"93_1";TRUE;"2130";"2130_had";100;"601819_v2014";1;11167537;93;TRUE;2019-10-22;TRUE;TRUE;1;2023;37995,6;205619,1;"10839857";"circle: IV2020032507445260; square: IV2020032507521080"
"569";"93138_1";FALSE;"2310";"2310";100;"587406_v2014";1;93138;93138;FALSE;NA;TRUE;FALSE;2;NA;228893,6;194478,1;NA;NA
"570";"94942_1";FALSE;"4010";"4010";100;"544689_v2016";1;94942;94942;FALSE;NA;TRUE;FALSE;2;NA;154685,572;231918,156;NA;NA
"571";"131282_1";FALSE;"6510";"6510_hu";70;"642678_v2020";0;131282;131282;FALSE;NA;TRUE;TRUE;2;NA;225757,6;199246,1;NA;NA
"572";"2161_1";FALSE;"2130";"2130_hd";20;"559934_v2018";1;2161;2161;TRUE;2020-07-10;TRUE;TRUE;2;2025;52989,6;217198,1;"2161";"circle: IV2021011320130918; square: IV2021011320162379"
"573";"2200577_1";FALSE;"2190";"2190_overig";100;"597127_v2014";1;2200577;2200577;FALSE;NA;TRUE;TRUE;1;NA;55069,6;218382,1;NA;NA
"574";"2943734_3";FALSE;"6410";"6410_mo";100;"628829_v2020";1;19720950;2943734;TRUE;2022-06-22;TRUE;TRUE;3;2027;190365,6;210190,1;"2943735";"circle: IV2022062707570082; square: IV2022062707580164"
"575";"295862_1";FALSE;"2330";"2330_bu";40;"639365_v2020";1;295862;295862;FALSE;NA;TRUE;TRUE;2;NA;215133,6;200878,1;NA;NA
"576";"359122_1";FALSE;"6230";"6230_ha";60;"392297_v2018";1;359122;359122;FALSE;NA;TRUE;TRUE;1;NA;222461,591973471;188462,113583292;NA;NA
"577";"415921_2";FALSE;"2160";"2160";100;"638423_v2014";1;1464497;415921;TRUE;2021-08-25;TRUE;FALSE;2;2025;27837,6;200814,2;"415921";"circle: IV2022051309175981; square: IV2022051309203778"
"578";"459798_1";FALSE;"6510";"6510_hu";50;"493416_v2018";1;459798;459798;FALSE;NA;TRUE;FALSE;1;NA;163005,591973471;200718,113583292;NA;NA
"579";"4936881_2";FALSE;"2170";"2170";22;"511719_v2020";1;4936881;4936881;FALSE;NA;TRUE;FALSE;1;NA;22525,5909867355;198894,106791646;NA;NA
"580";"648369_1";FALSE;"2180";"2180";100;"539187_v2018";1;648369;648369;TRUE;2020-09-25;TRUE;FALSE;2;2024;26045,6;199214,1;"648369";"circle: IV2020122315515392; square: IV2020122315542805"
"581";"818485_1";FALSE;"1330";"1330_da";95;"589867_v2014";1;818485;818485;FALSE;NA;TRUE;TRUE;2;NA;78749,591973471;228430,113583292;NA;NA
"582";"83_1";FALSE;"2120";"2120";90;"589621_v2014";1;10606705;83;TRUE;2019-10-18;TRUE;FALSE;2;2024;51613,6;216398,1;"10606705";"circle: IV2020031718404748; square: IV2020031718454661"
"583";"863862_2";FALSE;"7140";"7140_meso";100;"466015_v2018";1;51195510;863862;TRUE;2015-06-29;TRUE;TRUE;1;2022;210630,8;206906,8;"863862";"circle: IV2017020713102084; square: IV2017020714540212"
